SMILES,des_cv,pred_cv,Err_pred_des
CC1COC1OOC=O,25.071,26.748573303222656,0.06691289949434226
NN1CNNCC1CO,25.071,24.492046356201172,0.023092562873392748
CNN(C=O)NNOC,25.071,24.143218994140625,0.03700614278885471
CC1CNNC(C#N)O1,25.071,27.55127716064453,0.09893012487114712
N=CNNCNC1CN1,25.071,26.526527404785156,0.05805621653644269
O=C(O)C1NC1O,25.071,27.248851776123047,0.08686736772059532
CC1C=NC1CCO,25.071,26.70870590209961,0.06532271956043269
N=CC1CCC1O,25.071,25.046154022216797,0.0009910246014600387
N=C1NCC(NO)N1,25.071,25.44345474243164,0.01485599866106813
CC#CC1CC1CO,25.071,27.07110595703125,0.07977766969930392
CC1CNC1NOCO,25.071,26.950084686279297,0.07495052795178873
C1=NNC2CCC(N1)N2,25.071,25.730728149414062,0.026314393100157988
C1=CN=NN=NN=NN=NN=N1,25.071,25.448318481445312,0.015049997265578197
OCC1CCNOCC1,25.071,27.27098846435547,0.08775032764371055
OCC#CCCCOCCO,25.071,24.955280303955078,0.004615679312549295
N=C1NCNNC1NO,25.071,24.819671630859375,0.010024664717826433
OC1CNNC(O)C1O,25.071,26.443313598632812,0.054737090607985754
N=c1nnnc(O)nn1,25.071,27.456924438476562,0.09516670409942007
N#CC1C2CNC1N2,25.071,24.972026824951172,0.003947715489961694
O=CNC(=O)CO,25.071,27.537460327148438,0.0983790166785703
N#CC1=COCCO1,25.071,26.232994079589844,0.046348134481665755
N#CC1NNCOCO1,25.071,24.627716064453125,0.01768114297582372
O=CC1OCC1CO,25.071,26.065166473388672,0.03965404145780664
O=C1CCNC(O)C1,25.071,25.53652572631836,0.018568295094665465
CC1C=CC1NC=O,25.071,27.166507720947266,0.08358293330729784
C(=C1CC1)C1CO1,25.071,25.74200439453125,0.026764165551084858
N=c1nnnnonno1,25.071,23.491596221923828,0.06299723896438807
N=C1OC2NCC1O2,25.071,26.309982299804688,0.049418942196349805
CC1CNNC1OC=O,25.071,26.769718170166016,0.06775629891771426
N=C1NC(C=O)N1,25.071,26.837509155273438,0.07046025907516397
CC1=NC(=O)N=N1,25.071,26.58413314819336,0.06035392079268309
NC1=CCCC(O)C1,25.071,27.308963775634766,0.0892650383165715
O=CNC1CN1CO,25.071,27.206314086914062,0.08517067874891551
C=C1OCNC1C,25.071,27.173995971679688,0.08388161508035921
O=CNCC(O)CO,25.071,25.880088806152344,0.03227190004995183
NC1C2NC(=O)C1N2,25.071,24.441585540771484,0.025105279375713656
NC1CNNCN1CO,25.071,25.450531005859375,0.015138247611159247
CC1NC1CCOCOO,25.071,27.527820587158203,0.09799451905221976
COC1C(=O)CNNC1N,25.071,24.25457000732422,0.032564715913836015
O=CC1CC(O)CCO1,25.071,26.184974670410156,0.04443279767102049
O=CNNNCCOCOO,25.071,26.860580444335938,0.07138049716149877
CC1=Nn2nnnc21,25.071,25.192676544189453,0.0048532784567608634
CC1NC(C=O)=NO1,25.071,25.764636993408203,0.0276669057240717
CC1CC(O)C1CO,25.071,26.947525024414062,0.07484843143129755
O=CN1CNCC1O,25.071,26.8311767578125,0.07020768049988027
N=C1NCCC(O)N1,25.071,26.95413589477539,0.075112117377663
CC1NNCC(O)=CO1,25.071,27.43991470336914,0.0944882415288237
O=CNC1CCC1=O,25.071,27.56174087524414,0.09934748814343819
CCC1CN=C(C)NC1,25.071,27.381881713867188,0.09217349582654007
N=c1nnnc(F)nn1,25.071,26.77279281616211,0.06787893646691827
N#Cc1ncc(O)nn1,25.071,22.620983123779297,0.0977231413274582
Cc1cnnnnnnnn1,25.071,25.426891326904297,0.014195338315356203
O=C1COCCC1OO,25.071,24.03412628173828,0.04135749344907344
Cc1nnc(C#N)o1,25.071,23.09564208984375,0.0787905512407264
OOCOC1CNCCN1,25.071,27.169940948486328,0.08371987349871671
N=CNC(CO)COF,25.071,27.14194107055664,0.08260305015981169
N=CC1CNNNC(O)O1,25.071,27.403045654296875,0.09301765602875328
N=C1NC=CC1O,25.071,26.246505737304688,0.046887070212783134
C1=CN=NN=CN=NN=NC1,25.071,23.305583953857422,0.07041665853546247
N#CC1(OO)CC1,25.071,27.241497039794922,0.08657401139942245
O=CN1C=CC2CC21,25.071,27.554786682128906,0.09907010817793085
N=C1N=NC=C(O)N=NN=N1,25.071,26.401107788085938,0.05305363918814311
CC1CC(O)C1=O,25.071,26.809165954589844,0.06932974171711707
C1=CC2CC1CCO2,25.071,26.690441131591797,0.06459419774208429
OC1OC2COCC12O,25.071,26.39142608642578,0.05266746784834189
N#CC1OCC1CO,25.071,25.152904510498047,0.0032669024170573716
C1=NN=NN=NN=NN=NN1,25.071,24.943321228027344,0.0050926876459916936
N=C1N=CCN=N1,25.071,25.449783325195312,0.015108425080583581
Cc1ncc(CO)o1,25.071,26.025772094726562,0.038082728839159224
C1=C2CC(CCN1)N2,25.071,23.85317611694336,0.04857500231568913
CCC1CCCOOCO1,25.071,25.3861083984375,0.012568640997068265
O=COC1NCCNN1,25.071,25.46312713623047,0.01564066595789826
N=CN1CNCN1OO,25.071,24.985767364501953,0.0033996504127497256
CC(CC=O)OCO,25.071,27.13833999633789,0.08245941511459012
NN1N=NN=NC=CCN=NN1,25.071,26.13454818725586,0.04242145057061377
N=CNC(=N)C=O,25.071,26.319934844970703,0.049815916595696286
Cc1nnnnnnnnn1,25.071,23.999286651611328,0.04274713208043849
C=NC(=N)CC1CN1,25.071,26.09485626220703,0.040838269802043387
N=CC1NC(=O)O1,25.071,25.932323455810547,0.034355368984505814
CC1CN2NC1C2O,25.071,26.71355438232422,0.06551610954186977
CC1C=NC1CCOO,25.071,26.509662628173828,0.05738353588503955
N#CCN=CCOCO,25.071,26.798065185546875,0.06888696843152939
OOCNC1NCCNN1,25.071,27.32469940185547,0.08989268086057466
COCCC(CO)OC,25.071,27.169281005859375,0.08369355055081064
N=C1NC(O)CCO1,25.071,26.575538635253906,0.060011113846831186
CCC1=NN=NN=NN=N1,25.071,22.887168884277344,0.08710586397521669
N=C1CCCC1CO,25.071,24.77422332763672,0.011837448540675791
CC1(C)NC1CC=O,25.071,27.08895492553711,0.0804896065389138
CC1CCC(=N)CN1,25.071,26.313922882080078,0.04957611910494502
C1CN2CCC(CO2)N1,25.071,27.00872039794922,0.0772893142654548
CC(CO)CCC1CNC1,44.085,39.90979766845703,0.09470800343751774
COC1(C#N)CC1C,44.085,39.770442962646484,0.09786904927647763
CCC1(C)CNCCO1,44.085,42.099365234375,0.0450410517324487
C#CCC(C)OCNN,44.085,40.05287551879883,0.09146250382672502
C#CN(CC#N)C(C)C,44.085,40.726036071777344,0.07619289845123414
CCCC(O)CC1CN1,44.085,39.93394088745117,0.0941603518781633
C#CC(CN)C(C)C,44.085,39.86776351928711,0.09566148306029015
CC(C)C(C)CCCC#N,44.085,42.929317474365234,0.02621486958454727
C#CNC(C)CC(C)N,44.085,43.16884994506836,0.020781446181958523
CC(CC#CC#N)CCN,44.085,40.83232116699219,0.07378198555081804
CCC(C)(C)C#CC#N,44.085,42.24647521972656,0.04170408937900506
CC1CCCC1CC#N,44.085,39.9867057800293,0.09296346194784402
CC(C)(C#N)CC1CC1,44.085,40.78269958496094,0.0749075743459014
COC(C)(O)C#CC#N,44.085,40.71495056152344,0.07644435609564622
CCC(C)(C)C1CCN1,44.085,41.72374725341797,0.053561364332131836
C#CC(CCCO)C(C)O,44.085,40.194366455078125,0.08825300090556597
CC(O)CC(C)CCCN,44.085,40.48463439941406,0.08166872180074715
CCC1C(C)CC1NN,44.085,40.13350296020508,0.08963359509572241
CNCCC(O)C(C)C,44.085,40.4928092956543,0.08148328693083144
CC(C)CC(C)CCN,44.085,41.66286849975586,0.05494230464430399
CCN=CC(C)(O)CC,44.085,42.189231872558594,0.04300256612093472
C=C(C)C(C)=NC#N,44.085,42.64278030395508,0.03271452185652541
CCCCCCCCCC,44.085,40.51873779296875,0.08089513909563913
CC(C)CC(C)CC#N,44.085,42.217098236083984,0.042370460789747454
CCC(O)(O)C=CCN,44.085,40.34627151489258,0.084807269708686
CC1CC(C)C1CCN,44.085,42.15879440307617,0.04369299301176883
C#CC(C#N)CNNC#N,44.085,40.68994903564453,0.07701147701838425
CCC(C)(N)CCCC#N,44.085,40.04426956176758,0.0916577166435845
CCC(O)C(C)CCCN,44.085,42.694557189941406,0.03154004332672325
CCC(C)CNC#CN,44.085,42.511199951171875,0.03569921852848193
CC(O)CC(C)NCN,44.085,40.342689514160156,0.08488852185187352
CCC(C)(N)C#CCN,44.085,39.878841400146484,0.09541019847688594
CC1CCC1C1CC1,44.085,39.67816925048828,0.09996213563596959
CCC(C)(O)C#CNN,44.085,40.60509490966797,0.07893626154773806
CC(=O)C(C)C#CN,44.085,40.19792938232422,0.08817218141489809
CCC(C)(N)C#CC#N,44.085,41.10526657104492,0.06759064146433207
CC(C)NC(C)CCN,44.085,40.64033508300781,0.07813689275245976
CC(O)C(CO)CC#N,44.085,40.32160949707031,0.08536668941657453
CCCCC(C)CCCCN,44.085,39.96992492675781,0.09334410963461921
OCC(O)(F)C1CCN1,44.085,39.682701110839844,0.09985933739730424
CCCC(C)CC#CN,44.085,40.06868362426758,0.09110392141845124
C#CC(CCN)C(C)O,44.085,41.4354133605957,0.060101772471459626
CCCCC(CO)C(C)O,44.085,42.433109283447266,0.037470584474373035
CCC(C)CNC1CCCN1,44.085,41.73539733886719,0.05329710017313856
CCC1CC(N)C1CCNC,44.085,40.17795944213867,0.08862516860295631
CC(C)CC(C)C#N,44.085,39.741844177246094,0.0985177684644189
CCCNCC1CCCCC1,44.085,41.31705093383789,0.06278664094730883
C#CC(C)(C)C#CC#N,44.085,41.42530822753906,0.06033099177636244
OCCCC(CO)CCO,44.085,40.59008026123047,0.07927684561119501
CC(CO)C(C)CC#N,44.085,41.155914306640625,0.06644177596369231
CCC(C)C(C)OC=N,44.085,41.26591110229492,0.06394666888295518
CC(C)CCOC1CCN1,44.085,41.011085510253906,0.06972699307578756
CC1CCC1(C#N)CN,44.085,40.33228302001953,0.08512457706658659
CCC(C)(C)CC=CN,44.085,41.33976745605469,0.062271351796423124
CNC(O)(O)CCNCN,44.085,40.790931701660156,0.07472084151842678
CC(=O)C(C)CCN,44.085,42.10502624511719,0.04491264046462092
CCC(C)(O)CC=CN,44.085,40.05556106567383,0.09140158635196037
CCC(C)(O)C1CCN1,44.085,41.36347961425781,0.06173347818401244
CCC(O)C#CCC#N,44.085,40.76922607421875,0.07521320008577183
CC1CCCC1CCCNN,44.085,40.410892486572266,0.0833414429721614
CCC(C)(C)CN1CC1,44.085,41.40806579589844,0.06072210965411281
CNC(O)(CCCN)NN,44.085,41.87870788574219,0.05004632220160629
C#CC(C)(C)C#CCC,44.085,40.96074676513672,0.07086884960560921
CCNNC1C(C)NC1CO,44.085,41.44639587402344,0.05985265115065359
CCC(C)(C)CCCN,44.085,39.88596725463867,0.09524855949555017
CC(CO)CCCC=CCN,44.085,39.731407165527344,0.09875451592316337
CC(O)C(C)CCCC#N,44.085,40.747894287109375,0.07569707866373201
CCC1CCCC1CC#N,44.085,40.615394592285156,0.07870262918713496
CCCC(CC#CN)OC,44.085,39.95967102050781,0.0935767036291752
CCC(CO)CC1CN1,44.085,40.20366287231445,0.08804212606749569
CCC(C)(N)CCC#N,44.085,40.933345794677734,0.07149039821531737
CCC1C(C)C1CC,44.085,39.81816864013672,0.09678646614184602
CCC(C)(C)CCNC#N,44.085,42.71671676635742,0.031037387629410888
C#CCC#CC(C)(N)CC,44.085,40.96544647216797,0.07076224402477106
CC(C#CCO)CCC#N,44.085,40.012046813964844,0.09238863981025648
CCC(CC#N)C(C)N,44.085,41.20679473876953,0.06528763210231302
CCC(C)(O)CCC#N,44.085,41.071163177490234,0.06836422416944009
CCCCCCCCCCNN,44.085,40.1737174987793,0.08872139052332322
CC(O)CC(C)CCN,44.085,41.60062026977539,0.056354309407385964
CC(C)OCN(C)CC#N,44.085,40.10211944580078,0.09034548155153044
C=CCNNC(C)C(C)=N,44.085,41.47692108154297,0.05916023405822915
CCC(C)(N)C1CC1NC,44.085,41.223480224609375,0.064909147678136
CCCC(CC)CNC=O,44.085,40.859107971191406,0.07317436835224214
CCC(C)(C)NCCNN,44.085,41.28700637817383,0.06346815519623847
CC(O)C(O)C#CCN,44.085,40.70560836791992,0.07665626929976362
CNCCC(C)C(C)=O,44.085,40.06436538696289,0.09120187394889669
NNCCOCCC#CCCO,44.085,39.725669860839844,0.09888465780106968
CCC(C)(O)CNCCCO,44.085,41.72377014160156,0.05356084514910828
CNC(C)(N)C#CC#N,44.085,40.51869201660156,0.08089617746168624
C#CC(C#N)C#CC#N,44.085,40.21368408203125,0.08781481043367928
CCNNCOCC(C)CC,44.085,41.393638610839844,0.061049368019965
CNCC=CCC#CCO,44.085,40.093563079833984,0.09053956947183886
CCCCCC1CCC1N,44.085,39.90216064453125,0.09488123750637974
